payment_installments,payment_type,customer_state,freight_value,price
1,credit_card,SP,8.72,30.0
1,credit_card,CE,17.63,38.0
2,credit_card,SP,23.98,199.99
1,credit_card,SC,21.9,138.0
1,credit_card,SC,21.9,138.0
1,credit_card,SC,21.9,138.0
5,credit_card,CE,0.0,110.0
1,credit_card,PR,13.47,49.9
1,boleto,SP,14.1,39.9
1,boleto,SP,13.51,329.99
3,credit_card,PR,15.21,299.0
8,credit_card,RS,15.34,85.0
1,credit_card,RJ,14.1,28.0
2,credit_card,SP,11.73,19.3
2,credit_card,SP,11.73,19.3
2,credit_card,SP,11.73,19.3
2,credit_card,SP,11.73,19.3
1,credit_card,RJ,21.15,94.98
3,credit_card,GO,74.78,149.99
10,credit_card,SP,18.57,153.0
10,credit_card,SP,14.29,77.0
6,credit_card,SP,18.7,117.7
1,debit_card,ES,17.41,329.9
1,credit_card,DF,14.61,122.99
1,boleto,BA,19.6,51.0
1,boleto,SP,29.21,59.9
2,credit_card,SP,7.78,13.65
3,credit_card,RJ,16.88,159.9
5,credit_card,SP,12.62,69.99
5,credit_card,SP,9.41,19.9
1,credit_card,RJ,34.38,120.0
1,boleto,RJ,17.92,95.0
10,credit_card,SP,28.18,799.9
3,credit_card,MG,3.14,149.65
3,credit_card,MG,39.29,67.9
5,credit_card,PR,16.19,247.88
1,credit_card,SP,12.65,74.9
6,credit_card,SP,10.96,328.9
5,credit_card,SP,16.26,89.9
2,credit_card,RJ,16.05,119.99
1,credit_card,RJ,16.82,82.0
3,credit_card,SP,1.39,49.0
3,credit_card,SP,13.85,55.0
3,credit_card,RS,42.03,150.0
1,credit_card,MG,62.26,228.0
1,credit_card,MG,62.26,90.0
2,credit_card,SP,11.85,24.9
1,credit_card,SP,9.34,19.9
6,credit_card,BA,39.48,399.0
9,credit_card,RS,17.16,130.0
1,boleto,SP,14.5,110.0
10,credit_card,SP,20.34,294.9
4,credit_card,SP,9.94,39.9
1,credit_card,RS,26.51,29.99
10,credit_card,RS,19.15,485.0
10,credit_card,RS,19.15,485.0
4,credit_card,PR,15.52,110.0
2,credit_card,BA,32.5,99.9
1,boleto,PR,15.1,24.9
2,credit_card,SP,3.37,31.19
2,credit_card,SP,3.38,35.99
2,credit_card,SP,3.37,14.9
2,credit_card,SP,3.37,31.9
2,credit_card,SP,6.74,22.9
2,credit_card,SP,6.74,22.9
1,credit_card,RJ,18.06,115.0
10,credit_card,SP,25.27,169.9
1,boleto,SP,23.5,49.99
5,credit_card,RJ,18.2,135.0
1,boleto,SP,15.72,59.99
1,credit_card,AL,22.9,25.89
1,credit_card,PE,38.94,94.95
8,credit_card,SP,15.84,636.0
7,credit_card,MG,18.26,53.99
1,credit_card,GO,22.93,39.9
1,credit_card,RJ,14.1,21.9
1,boleto,SP,34.79,89.9
1,credit_card,SP,19.19,72.0
10,credit_card,PR,51.18,97.0
1,credit_card,GO,18.33,63.99
2,credit_card,SP,14.17,110.99
2,credit_card,SP,30.28,68.0
2,credit_card,SP,8.29,40.8
1,boleto,PA,28.8,56.99
3,credit_card,RS,15.1,19.99
1,credit_card,MG,15.1,26.33
1,credit_card,PR,25.6,67.99
6,credit_card,SP,9.02,123.47
4,credit_card,RS,17.85,143.99
1,credit_card,RJ,16.79,18.9
1,credit_card,TO,55.1,120.0
1,credit_card,SP,7.39,6.0
1,credit_card,PR,18.23,25.9
1,credit_card,PR,18.23,25.9
2,credit_card,SP,9.51,99.0
1,credit_card,MG,15.1,32.64
1,boleto,AL,29.9,69.9
1,credit_card,RS,19.46,69.9
2,credit_card,MG,18.23,28.7
1,credit_card,SP,47.61,129.0
1,voucher,SP,47.61,129.0
2,credit_card,SP,15.29,140.0
4,credit_card,RJ,16.11,37.99
5,credit_card,RS,20.0,299.99
1,credit_card,PR,15.23,44.99
1,credit_card,SP,15.38,89.99
7,credit_card,RJ,17.66,58.99
3,credit_card,PB,34.15,45.0
3,credit_card,SP,13.08,75.0
1,boleto,SP,14.73,59.9
1,boleto,MT,16.79,29.99
5,credit_card,RS,56.89,798.0
6,credit_card,RS,56.89,798.0
1,credit_card,BA,17.06,49.99
2,credit_card,SP,12.09,99.99
1,boleto,BA,38.76,172.5
7,credit_card,GO,36.74,129.96
2,credit_card,SC,28.14,108.9
2,credit_card,SP,20.18,119.9
1,credit_card,SP,7.78,14.99
1,debit_card,RS,14.1,45.99
8,credit_card,RJ,14.64,149.99
6,credit_card,SP,22.87,79.98
10,credit_card,SP,13.21,110.0
10,credit_card,SP,13.21,110.0
1,credit_card,SP,12.2,99.9
1,credit_card,MG,15.7,69.9
10,credit_card,SP,15.14,219.99
1,credit_card,RS,15.1,27.9
8,credit_card,SP,12.75,149.9
3,credit_card,RJ,17.88,89.9
3,credit_card,RJ,17.88,89.9
5,credit_card,AL,22.95,89.99
5,credit_card,AC,26.42,199.0
1,boleto,SC,18.44,39.99
2,credit_card,SP,8.72,18.99
5,credit_card,SP,35.83,380.0
10,credit_card,SP,63.11,122.99
1,boleto,RO,34.71,130.0
3,credit_card,ES,15.38,89.49
3,credit_card,SP,12.19,99.0
3,credit_card,SP,12.19,99.0
2,credit_card,MG,25.0,119.99
10,credit_card,RN,26.43,99.0
1,credit_card,SP,7.78,13.99
1,credit_card,SP,7.78,13.99
4,credit_card,SP,18.3,29.0
1,credit_card,SC,15.1,12.98
1,credit_card,SP,13.08,37.99
2,credit_card,BA,27.1,89.9
1,voucher,SP,18.78,295.0
1,voucher,SP,18.78,295.0
1,credit_card,SP,18.78,295.0
5,credit_card,BA,93.05,1599.0
3,credit_card,DF,16.76,81.35
1,boleto,PE,17.63,12.9
1,credit_card,SP,27.25,56.99
1,boleto,RJ,15.44,79.9
10,credit_card,BA,19.43,169.99
1,voucher,BA,19.43,169.99
10,credit_card,BA,19.43,169.99
1,voucher,BA,19.43,169.99
10,credit_card,BA,19.43,169.99
1,voucher,BA,19.43,169.99
10,credit_card,BA,19.43,169.99
1,voucher,BA,19.43,169.99
4,credit_card,RJ,34.39,89.9
1,credit_card,SP,14.52,29.9
1,credit_card,SP,16.05,50.0
6,credit_card,PA,27.59,149.99
4,credit_card,PE,29.7,109.99
1,credit_card,SP,12.05,79.0
2,credit_card,PR,18.41,75.9
2,credit_card,RJ,58.69,119.0
2,credit_card,RJ,58.69,119.0
1,boleto,SP,8.72,34.5
2,credit_card,SP,11.86,44.9
1,credit_card,SP,18.52,114.94
1,boleto,MT,25.59,388.0
4,credit_card,SP,16.38,107.0
1,boleto,MS,58.91,320.0
3,credit_card,MG,29.81,110.0
1,credit_card,PE,24.54,199.0
1,boleto,RS,15.68,132.9
2,credit_card,RJ,15.8,99.99
2,credit_card,SP,10.96,14.5
5,credit_card,PR,18.08,39.9
2,credit_card,RJ,16.36,24.9
10,credit_card,ES,16.05,34.9
10,credit_card,ES,16.05,34.9
1,credit_card,SP,10.96,24.9
1,credit_card,SP,17.06,32.7
2,credit_card,SP,9.01,249.49
5,credit_card,SP,18.61,104.71
5,credit_card,SP,18.61,104.71
2,credit_card,SC,17.09,189.9
1,boleto,RS,15.1,12.5
1,voucher,MS,15.1,14.39
1,credit_card,MS,15.1,14.39
1,boleto,SC,14.27,57.0
4,credit_card,SP,19.68,228.0
1,credit_card,SP,19.94,139.0
5,credit_card,RJ,17.17,139.99
8,credit_card,TO,96.61,599.0
1,boleto,SP,10.96,11.5
5,credit_card,RS,15.38,89.9
1,credit_card,SP,9.34,44.99
2,credit_card,SP,13.43,109.9
1,credit_card,GO,67.01,90.9
1,credit_card,SP,12.69,46.99
3,credit_card,SP,7.39,24.9
3,credit_card,SP,7.39,24.9
2,credit_card,SP,12.43,134.9
3,credit_card,RJ,46.61,159.9
3,credit_card,SP,8.72,33.0
8,credit_card,SP,13.64,89.0
1,credit_card,PR,14.55,67.0
3,credit_card,BA,37.14,64.99
2,credit_card,BA,20.14,129.0
1,boleto,MA,38.14,84.9
1,credit_card,SP,18.99,91.99
1,credit_card,SP,9.59,119.9
4,credit_card,MG,12.07,208.9
1,credit_card,RJ,54.59,119.0
1,credit_card,RJ,15.69,115.0
3,credit_card,RJ,14.3,155.0
4,credit_card,SP,16.21,64.9
6,credit_card,RS,16.84,299.0
1,boleto,SP,13.4,54.9
1,boleto,SP,7.78,16.5
1,credit_card,BA,20.36,58.32
5,credit_card,MG,18.53,299.0
1,credit_card,SP,35.0,119.9
1,credit_card,RS,18.23,19.9
1,credit_card,SP,15.88,112.01
1,credit_card,SP,12.91,36.0
1,credit_card,SP,11.85,12.5
1,voucher,SP,11.85,12.5
1,credit_card,RS,16.05,34.9
1,boleto,MG,17.95,99.99
1,credit_card,DF,15.1,45.95
2,credit_card,SP,9.45,99.9
1,boleto,MG,15.11,28.0
1,credit_card,RJ,18.93,118.9
10,credit_card,MG,30.12,1045.0
3,credit_card,PR,0.0,69.9
2,credit_card,SP,2.34,62.0
2,credit_card,SP,2.34,62.0
2,credit_card,SP,2.34,62.0
2,credit_card,SP,2.34,62.0
1,boleto,SC,14.52,23.9
5,credit_card,RJ,17.39,359.0
5,credit_card,SP,12.79,49.9
1,credit_card,RJ,15.3,76.49
1,credit_card,SP,7.78,23.99
3,credit_card,RJ,15.64,77.0
3,credit_card,SP,15.79,29.9
4,credit_card,PE,63.13,159.0
5,credit_card,SP,18.02,159.0
1,credit_card,MG,14.52,49.9
1,credit_card,ES,15.24,69.9
3,credit_card,GO,16.79,19.9
10,credit_card,SP,9.9,249.0
5,credit_card,MG,20.05,79.99
1,credit_card,SP,8.57,59.0
1,boleto,MG,16.71,65.99
1,credit_card,SP,13.51,55.9
3,credit_card,SP,18.85,110.0
6,credit_card,RJ,56.68,649.51
1,boleto,SC,15.1,50.0
1,boleto,MA,26.61,39.9
1,boleto,MA,26.61,39.9
1,credit_card,SP,8.72,49.9
1,boleto,MG,60.57,249.9
1,boleto,MG,29.88,58.9
2,credit_card,RS,11.42,40.0
1,boleto,SP,35.93,380.0
10,credit_card,SP,14.45,204.0
2,credit_card,RN,42.38,31.9
2,credit_card,DF,15.23,25.0
1,credit_card,RJ,16.95,29.9
1,credit_card,PR,18.44,49.0
2,credit_card,SP,11.85,21.9
1,credit_card,SP,15.23,39.9
6,credit_card,SP,69.21,249.9
5,credit_card,RS,14.1,42.9
1,voucher,RJ,24.86,104.0
6,credit_card,MT,16.79,49.95
3,credit_card,RJ,17.85,59.9
1,boleto,SP,7.39,13.65
3,credit_card,RJ,17.23,69.9
1,credit_card,RS,15.2,65.0
2,credit_card,RJ,19.98,299.9
3,credit_card,SP,11.85,19.9
1,credit_card,SP,11.37,49.9
3,credit_card,SP,16.03,132.2
7,credit_card,SP,12.13,89.9
3,credit_card,RJ,17.95,99.9
3,credit_card,RJ,17.95,99.9
1,credit_card,DF,15.67,129.99
2,credit_card,SP,14.3,102.9
6,credit_card,SP,15.55,579.0
1,boleto,MG,11.85,28.0
3,credit_card,SP,16.24,86.9
3,credit_card,SP,16.12,51.8
3,credit_card,SP,12.83,125.02
1,boleto,BA,16.86,59.9
1,credit_card,SP,13.59,81.99
1,boleto,RJ,16.11,45.0
2,credit_card,SP,11.73,52.0
1,credit_card,CE,29.71,53.9
8,credit_card,DF,19.13,49.95
8,credit_card,DF,22.96,119.9
1,credit_card,SP,7.78,29.99
1,credit_card,SP,7.78,29.99
1,credit_card,SP,7.78,29.99
1,boleto,GO,45.27,115.97
1,boleto,SP,7.78,29.9
1,boleto,PR,18.23,34.99
2,credit_card,PR,12.61,67.9
4,credit_card,SP,8.27,19.49
4,credit_card,SP,8.27,19.49
5,credit_card,MG,8.87,179.0
1,boleto,PR,8.72,9.9
1,boleto,SP,36.9,364.0
1,boleto,SP,1.48,53.0
2,credit_card,RJ,15.25,69.99
8,credit_card,PR,18.43,78.0
1,credit_card,SP,7.78,18.9
1,boleto,SP,16.12,69.9
4,credit_card,MG,12.61,69.0
1,credit_card,BA,16.79,18.99
1,credit_card,RS,15.1,25.5
3,credit_card,SP,7.72,66.0
4,credit_card,MG,15.47,186.0
1,credit_card,SP,18.23,26.74
1,credit_card,SP,7.39,19.99
2,credit_card,SP,15.36,72.4
2,credit_card,SP,17.94,99.0
8,credit_card,BA,25.58,74.99
8,credit_card,BA,25.58,74.99
6,credit_card,BA,60.42,103.99
6,credit_card,BA,60.42,103.99
4,credit_card,MG,18.52,59.9
1,credit_card,SP,7.39,11.87
1,voucher,SP,7.39,11.87
1,voucher,SP,7.39,11.87
1,voucher,SP,7.39,11.87
1,credit_card,SP,7.39,11.87
1,voucher,SP,7.39,11.87
1,voucher,SP,7.39,11.87
1,voucher,SP,7.39,11.87
1,credit_card,SP,7.39,11.87
1,voucher,SP,7.39,11.87
1,voucher,SP,7.39,11.87
1,voucher,SP,7.39,11.87
1,boleto,PR,20.03,120.0
4,credit_card,SP,17.6,39.6
4,credit_card,SP,8.1,119.99
5,credit_card,PR,18.51,59.0
1,boleto,PB,38.4,121.9
1,boleto,SP,14.1,35.9
1,boleto,SP,14.1,35.9
2,credit_card,CE,30.01,115.0
2,credit_card,DF,25.94,199.0
1,boleto,SP,23.91,488.99
5,credit_card,AM,34.15,23.99
1,boleto,SP,9.76,145.0
1,credit_card,SP,8.72,6.0
4,credit_card,SP,11.15,66.99
1,credit_card,CE,17.63,46.99
1,credit_card,RJ,6.19,59.0
1,credit_card,RJ,30.92,210.0
2,credit_card,SP,18.1,199.0
3,credit_card,PR,19.76,185.0
3,credit_card,PR,23.71,89.9
1,credit_card,SP,9.77,199.9
8,credit_card,PR,23.38,113.85
1,voucher,SP,7.78,39.9
1,voucher,SP,7.78,39.9
1,credit_card,SP,7.78,39.9
8,credit_card,PE,38.08,199.0
1,credit_card,SP,7.79,75.9
2,credit_card,SP,10.96,28.0
1,boleto,MG,15.1,44.9
2,credit_card,PE,28.95,79.0
10,credit_card,SP,64.41,123.9
10,credit_card,SP,13.67,159.9
5,credit_card,SP,8.72,74.9
4,credit_card,MG,11.31,99.9
2,credit_card,SP,12.43,69.9
2,credit_card,SP,12.43,69.9
1,credit_card,SC,17.67,59.9
1,boleto,RJ,17.67,59.9
1,boleto,RJ,17.67,59.9
3,credit_card,DF,73.72,299.0
1,debit_card,MG,23.1,42.97
2,credit_card,RS,17.93,39.9
2,credit_card,RS,17.93,39.9
2,credit_card,RS,17.93,39.9
3,credit_card,MG,26.89,46.9
10,credit_card,RJ,17.79,599.9
1,voucher,PA,22.85,39.9
1,credit_card,ES,16.05,5.99
1,boleto,SP,7.39,51.45
1,boleto,SP,7.39,51.45
10,credit_card,SP,9.73,219.9
3,credit_card,SP,14.07,149.9
1,credit_card,PA,17.63,27.99
2,credit_card,SP,12.89,78.87
4,credit_card,SP,36.96,119.99
4,credit_card,SP,1.85,90.9
1,credit_card,MG,14.13,169.0
1,boleto,MG,18.29,59.0
1,boleto,MG,18.29,59.0
1,credit_card,SP,7.39,19.9
2,credit_card,SP,13.59,299.0
4,credit_card,SP,19.0,99.9
1,boleto,SP,16.11,29.9
1,boleto,SP,11.61,34.9
1,boleto,SP,11.6,29.9
10,credit_card,MG,23.46,99.0
4,credit_card,DF,15.99,159.0
1,boleto,SC,15.11,22.0
6,credit_card,PE,29.14,105.9
4,credit_card,PR,19.84,246.0
5,credit_card,SP,19.8,79.9
1,boleto,CE,29.44,370.0
2,credit_card,SP,7.39,47.65
5,credit_card,RS,25.63,39.9
1,credit_card,MS,18.29,58.5
4,credit_card,SP,18.57,99.9
4,credit_card,SP,14.35,99.9
1,boleto,SP,14.98,96.8
6,credit_card,RS,16.33,89.9
3,credit_card,RJ,14.1,21.99
3,credit_card,SP,7.78,27.99
5,credit_card,PE,29.79,199.0
8,credit_card,RS,15.75,64.9
6,credit_card,RS,17.2,52.0
1,credit_card,SP,8.72,60.0
1,credit_card,RJ,7.55,20.9
1,credit_card,BA,22.13,59.99
7,credit_card,PI,29.26,129.99
10,credit_card,DF,16.71,279.9
4,credit_card,BA,13.9,92.0
1,boleto,AL,34.57,109.9
1,credit_card,PA,28.75,26.99
5,credit_card,RJ,14.04,149.65
3,credit_card,SP,8.02,109.99
10,credit_card,PR,31.51,274.0
2,credit_card,SP,19.3,299.0
1,boleto,SP,12.79,37.0
1,credit_card,SP,10.96,30.0
3,credit_card,PR,17.42,139.9
1,debit_card,SP,15.01,99.9
9,credit_card,SP,105.54,339.0
1,credit_card,DF,17.67,59.9
4,credit_card,SC,17.67,59.9
4,credit_card,SC,17.67,59.9
4,credit_card,SC,17.67,59.9
10,credit_card,RJ,21.44,597.9
6,credit_card,CE,83.13,2139.99
1,credit_card,SC,23.52,134.99
2,credit_card,SC,18.68,204.0
3,credit_card,SP,8.72,56.99
8,credit_card,MG,19.24,284.9
1,boleto,SP,20.99,49.9
3,credit_card,RJ,20.08,119.9
3,credit_card,RJ,19.82,242.0
3,credit_card,MG,14.59,59.9
1,credit_card,SP,23.38,139.94
1,credit_card,SP,20.45,119.99
1,credit_card,SP,7.39,25.77
5,credit_card,DF,16.56,84.9
3,credit_card,SP,8.36,28.9
1,debit_card,MG,19.15,114.0
1,credit_card,SP,15.79,31.0
1,credit_card,PR,15.1,35.9
1,voucher,PR,15.1,35.9
2,credit_card,CE,17.63,29.0
2,credit_card,CE,17.63,29.0
10,credit_card,PB,43.39,139.9
2,credit_card,MG,17.06,194.5
1,boleto,PE,19.04,27.99
2,credit_card,RJ,40.37,149.0
1,credit_card,SP,14.38,92.9
1,boleto,MG,17.99,45.0
1,boleto,RJ,15.24,69.99
5,credit_card,ES,16.34,83.36
12,credit_card,SP,14.86,109.99
1,boleto,SC,16.79,39.9
1,boleto,SP,12.13,95.28
1,boleto,SP,17.16,199.9
1,credit_card,RS,18.58,67.9
1,boleto,BA,23.52,44.9
1,boleto,BA,30.25,46.9
2,credit_card,PA,20.81,58.99
4,credit_card,SP,7.7,59.0
4,credit_card,SP,7.71,69.0
4,credit_card,SP,8.92,80.49
1,boleto,MG,18.93,150.0
1,voucher,SP,16.4,18.75
1,voucher,SP,16.41,16.75
8,credit_card,ES,29.0,86.36
5,credit_card,SP,7.78,49.9
1,voucher,MS,19.28,99.0
3,credit_card,MS,19.28,99.0
1,voucher,MS,19.28,99.0
3,credit_card,MS,19.28,99.0
1,voucher,MS,19.28,99.0
3,credit_card,MS,19.28,99.0
1,voucher,MS,19.28,99.0
3,credit_card,MS,19.28,99.0
5,credit_card,SP,18.92,116.9
2,credit_card,SP,12.41,199.0
5,credit_card,MG,60.29,248.99
1,voucher,MG,60.29,248.99
1,credit_card,SP,8.82,89.99
10,credit_card,MG,21.92,229.9
6,credit_card,RS,14.5,109.9
1,credit_card,RJ,18.09,142.99
1,boleto,RJ,17.88,89.99
1,boleto,GO,17.67,59.9
1,boleto,GO,17.67,59.9
4,credit_card,PI,0.0,99.9
3,credit_card,RJ,14.1,23.99
10,credit_card,SP,14.39,195.9
1,credit_card,MG,18.42,45.0
2,credit_card,MA,31.09,239.99
10,credit_card,SP,54.57,70.0
3,credit_card,SP,12.08,98.0
10,credit_card,SP,9.76,284.9
1,boleto,SP,55.8,277.8
7,credit_card,PR,21.82,189.95
1,credit_card,RS,16.6,120.0
3,credit_card,PR,19.5,44.9
4,credit_card,SP,51.39,1240.0
5,credit_card,CE,24.84,37.99
1,credit_card,GO,15.1,18.9
1,credit_card,GO,15.1,18.9
3,credit_card,PR,12.23,34.9
4,credit_card,SP,8.88,39.99
1,boleto,TO,26.89,59.9
10,credit_card,MG,15.0,99.8
10,credit_card,RS,36.85,110.0
8,credit_card,SC,19.5,199.9
1,credit_card,SP,17.28,49.89
3,credit_card,MG,18.58,189.9
4,credit_card,RJ,66.9,880.0
1,credit_card,RJ,22.16,64.89
1,voucher,MG,15.79,149.0
8,credit_card,MG,15.79,149.0
2,credit_card,SP,17.26,49.9
2,credit_card,SP,17.26,49.9
5,credit_card,CE,54.48,115.0
1,credit_card,SC,18.23,11.6
1,boleto,PA,25.63,37.49
1,debit_card,SP,20.43,39.9
1,credit_card,SP,7.78,45.9
6,credit_card,SP,17.06,45.0
1,credit_card,RO,39.54,284.0
1,credit_card,RJ,14.1,49.9
5,credit_card,RJ,14.52,36.99
1,credit_card,SP,12.83,70.0
1,boleto,PR,15.1,28.9
1,credit_card,SP,14.44,39.99
2,credit_card,SP,33.14,299.0
1,boleto,SP,8.88,39.0
1,debit_card,RJ,14.9,294.99
6,credit_card,SP,6.88,254.9
6,credit_card,SP,17.19,77.67
3,credit_card,SP,14.11,155.9
2,credit_card,MG,22.19,69.0
1,credit_card,MG,11.59,139.9
1,boleto,SP,13.85,39.0
2,credit_card,BA,20.19,33.99
1,boleto,PI,38.39,119.99
5,credit_card,PE,20.51,228.8
1,boleto,MG,16.89,64.9
1,credit_card,MS,18.23,19.9
2,credit_card,DF,14.34,84.99
3,credit_card,GO,17.02,109.9
5,credit_card,SP,11.76,79.9
1,credit_card,SP,13.45,127.9
3,credit_card,SP,13.08,75.0
3,credit_card,SP,13.08,75.0
4,credit_card,SP,7.78,34.9
1,credit_card,SP,23.09,53.0
1,credit_card,SP,25.25,58.0
3,credit_card,SP,7.78,59.99
2,credit_card,PA,25.66,54.9
5,credit_card,RJ,15.1,39.0
3,credit_card,BA,55.54,455.88
8,credit_card,SP,19.2,199.99
1,credit_card,SC,16.54,49.99
6,credit_card,RJ,32.02,99.0
1,credit_card,SP,17.83,199.0
1,credit_card,PE,17.63,14.67
8,credit_card,SP,16.54,349.97
1,voucher,RJ,155.39,99.9
1,credit_card,GO,23.33,112.99
1,boleto,PB,26.56,579.9
1,credit_card,RS,57.28,399.79
3,credit_card,SP,14.64,79.0
5,credit_card,SP,13.85,39.0
4,credit_card,SC,16.79,31.9
1,credit_card,ES,15.15,56.99
4,credit_card,CE,19.04,22.49
4,credit_card,SP,35.06,180.0
1,boleto,PR,18.23,37.9
2,credit_card,SP,8.98,90.0
2,credit_card,RJ,17.51,109.9
1,credit_card,MG,19.53,48.99
5,credit_card,SP,9.12,265.99
1,credit_card,MG,14.11,49.99
2,credit_card,SP,0.0,69.9
2,credit_card,SP,0.0,69.9
2,credit_card,SC,36.26,129.9
1,voucher,SP,11.42,56.9
2,credit_card,ES,7.05,29.0
2,credit_card,ES,7.05,29.0
3,credit_card,BA,16.79,19.99
1,credit_card,SP,24.55,250.0
1,boleto,SP,14.34,105.0
1,credit_card,SP,12.43,75.0
1,boleto,SP,20.99,49.91
1,boleto,SP,10.96,38.9
3,credit_card,SP,63.11,122.99
1,credit_card,SP,19.56,84.9
3,credit_card,PR,19.72,68.9
1,boleto,SP,15.1,32.9
1,credit_card,SP,7.39,29.99
1,credit_card,RJ,15.79,39.9
2,credit_card,GO,20.29,149.88
8,credit_card,MG,18.33,63.9
1,credit_card,SP,16.11,13.45
1,credit_card,RS,17.67,59.9
4,credit_card,MG,14.52,40.0
4,credit_card,MG,14.52,40.0
4,credit_card,MG,14.52,40.0
4,credit_card,MG,14.52,40.0
1,credit_card,DF,17.93,15.9
4,credit_card,RS,14.45,100.0
1,boleto,DF,15.23,18.99
2,credit_card,MG,16.84,124.9
1,credit_card,MG,17.92,29.99
1,credit_card,SP,7.47,29.89
1,credit_card,RS,140.18,449.9
6,credit_card,SC,15.79,149.0
1,credit_card,PR,18.27,24.9
2,credit_card,RJ,16.88,89.81
1,boleto,DF,18.43,89.99
2,credit_card,SP,11.85,14.99
1,boleto,MG,17.87,89.0
2,credit_card,SP,14.78,66.55
1,boleto,PR,18.37,39.0
1,credit_card,SP,8.72,12.5
1,credit_card,SP,8.72,12.5
2,credit_card,MT,37.28,159.99
10,credit_card,MG,28.35,138.0
1,credit_card,SP,8.27,22.9
1,voucher,SP,8.27,22.9
1,credit_card,BA,16.79,49.9
8,credit_card,RS,21.5,144.9
1,credit_card,PE,25.68,56.99
5,credit_card,SP,22.51,299.0
1,credit_card,SP,12.08,49.9
2,credit_card,AL,43.44,146.99
1,credit_card,SP,14.1,29.9
10,credit_card,CE,29.34,579.9
1,credit_card,MG,16.53,79.9
10,credit_card,RJ,18.47,83.7
1,boleto,TO,32.39,132.7
2,credit_card,SP,7.4,19.9
1,credit_card,SP,7.58,45.0
1,credit_card,SP,11.73,14.85
1,voucher,MG,31.76,143.8
4,credit_card,MG,31.76,143.8
1,credit_card,RJ,21.64,79.99
1,credit_card,MG,27.29,139.0
6,credit_card,RJ,23.44,41.52
1,credit_card,SP,11.88,53.99
1,voucher,SP,11.88,53.99
6,credit_card,SP,12.14,149.9
2,credit_card,SP,10.96,10.99
2,credit_card,RJ,15.17,59.7
6,credit_card,SP,13.75,120.0
1,boleto,MG,19.59,149.9
1,boleto,SP,11.74,26.9
1,boleto,SP,20.87,67.0
1,boleto,SP,20.87,67.0
1,boleto,SP,20.87,67.0
1,credit_card,SP,20.47,129.9
1,boleto,RJ,22.96,53.9
1,credit_card,SC,13.5,21.49
1,credit_card,DF,15.23,19.9
1,boleto,SP,15.66,129.9
1,voucher,SC,16.32,224.9
8,credit_card,SP,13.18,74.9
8,credit_card,SP,13.18,74.9
8,credit_card,SP,13.18,74.9
1,voucher,SP,12.79,29.99
1,credit_card,SP,12.79,29.99
8,credit_card,MG,21.55,209.9
1,credit_card,SP,12.79,23.0
1,credit_card,RJ,53.41,199.97
1,boleto,MG,13.37,50.0
10,credit_card,MS,45.12,149.0
1,credit_card,SP,18.37,69.9
3,credit_card,SP,8.72,49.9
3,credit_card,SP,8.72,49.9
3,credit_card,SP,8.72,49.9
1,boleto,SP,14.77,98.9
1,credit_card,RS,18.23,18.95
1,boleto,SP,14.01,239.0
1,boleto,RS,15.24,69.9
7,credit_card,SP,27.06,140.0
7,credit_card,SP,27.06,140.0
3,credit_card,SP,10.04,174.99
1,credit_card,SC,15.1,15.0
1,boleto,SP,12.83,55.0
1,credit_card,SP,7.78,38.99
1,credit_card,PE,27.87,229.9
5,credit_card,PR,19.82,82.9
1,credit_card,SP,7.39,46.99
8,credit_card,SP,24.03,316.05
1,credit_card,RS,18.23,10.99
1,credit_card,PR,14.55,54.98
5,credit_card,MG,14.12,129.99
1,boleto,BA,15.47,145.9
1,credit_card,SP,7.44,24.99
1,boleto,PR,37.26,499.9
8,credit_card,MG,15.97,174.9
3,credit_card,PE,19.08,55.0
7,credit_card,SP,7.78,29.0
7,credit_card,SP,7.78,29.0
5,credit_card,SP,5.37,28.99
5,credit_card,SP,9.41,20.0
3,credit_card,GO,18.55,139.2
1,credit_card,MG,23.32,74.0
1,credit_card,SP,19.53,79.9
2,credit_card,MG,17.86,86.9
1,credit_card,RS,15.93,149.9
1,credit_card,RJ,18.94,120.0
4,credit_card,DF,19.19,155.0
5,credit_card,MG,18.34,34.89
1,boleto,SP,12.45,135.49
3,credit_card,SP,45.73,179.99
3,credit_card,RJ,27.14,151.9
1,credit_card,RS,16.6,39.0
10,credit_card,RN,58.41,1099.0
2,credit_card,SP,12.07,104.9
6,credit_card,RJ,15.94,118.8
6,credit_card,RJ,15.93,119.3
4,credit_card,RJ,14.3,78.0
5,credit_card,SP,13.88,42.99
1,boleto,RJ,26.93,299.0
1,credit_card,SP,9.34,49.9
7,credit_card,RJ,15.13,54.99
3,credit_card,SP,17.45,45.9
1,boleto,PR,15.1,42.9
8,credit_card,RJ,16.7,278.0
1,credit_card,SP,8.21,122.9
1,credit_card,SP,12.48,16.5
1,credit_card,SP,23.78,139.9
2,credit_card,SP,38.95,159.0
1,credit_card,RJ,109.73,1914.58
5,credit_card,SP,11.85,39.99
10,credit_card,RJ,20.02,119.9
10,credit_card,RJ,16.02,99.9
8,credit_card,ES,15.8,149.9
1,credit_card,SP,11.97,109.9
1,debit_card,SP,15.75,65.0
1,boleto,MS,16.05,21.99
4,credit_card,DF,16.6,39.9
1,credit_card,MG,11.85,49.0
1,credit_card,SP,13.37,49.9
1,credit_card,SP,15.66,79.9
1,boleto,SP,12.79,37.95
